Species,Relative Flux
Ar4 4740,8.56290
Species,Relative Flux
O2 3726,4.83701
O2 3728,7.16594
O2 3729,7.16594
HEta,7.70802
Ne3 3868,115.96426
HZeta,11.01670
Ne3 3968,35.19727
HEpsilon,16.61829
HDelta,26.39095
HGamma,47.76666
O3 4363,14.75963
He1 4471,0.41410
He2 4685,22.90942
Ar4 4711,12.00006
HBeta,100.00000
O3 4961,507.98058
O3 5007,1515.59435
He1 5876,9.46962
HAlpha,275.40503
N2 6583,6.27682
He1 6678,2.66486
S2 6716,2.20425
H10,5.60896
He2 5411,2.10456
Ar4 4740,8.56290
Species,Relative Flux
O2 3726,0.88952
O2 3728,1.29617
O2 3729,1.29617
HEta,7.88035
Ne3 3868,137.25041
HZeta,11.23583
Ne3 3968,41.65800
HEpsilon,16.91100
HDelta,26.51136
HGamma,48.04687
O3 4363,19.27371
He1 4471,0.33728
He2 4685,36.12617
Ar4 4711,17.15266
HBeta,100.00000
O3 4961,570.66102
O3 5007,1702.60643
He1 5876,7.66659
HAlpha,274.10182
N2 6583,0.22795
He1 6678,2.15084
S2 6716,0.10801
H10,5.73998
He2 5411,3.26079
Ar4 4740,12.26091
Species,Relative Flux
O2 3726,1.51667
O2 3728,2.24567
O2 3729,2.24567
HEta,7.77803
Ne3 3868,127.98657
HZeta,11.09561
Ne3 3968,38.84629
HEpsilon,16.70811
HDelta,26.43816
HGamma,47.82248
O3 4363,17.35563
He1 4471,0.38961
He2 4685,25.41520
Ar4 4711,14.72001
HBeta,100.00000
O3 4961,555.33094
O3 5007,1656.86971
He1 5876,8.86489
HAlpha,275.01033
N2 6583,0.88759
He1 6678,2.49260
S2 6716,0.43352
H10,5.66763
He2 5411,2.28261
Ar4 4740,10.50407
Species,Relative Flux
O2 3726,100.37236
O2 3728,150.56510
O2 3729,150.56510
HEta,7.60711
Ne3 3868,93.46372
HZeta,10.90068
Ne3 3968,28.36791
HEpsilon,16.48987
HDelta,26.24077
HGamma,47.70989
O3 4363,9.18606
He1 4471,0.42627
He2 4685,24.10206
Ar4 4711,8.52910
HBeta,100.00000
O3 4961,329.38691
O3 5007,982.75036
He1 5876,9.74820
HAlpha,276.38671
N2 6583,213.83957
He1 6678,2.75513
S2 6716,44.58593
H10,5.52368
He2 5411,2.22456
Ar4 4740,6.11008
Species,Relative Flux
O2 3726,0.98849
O2 3728,1.47455
O2 3729,1.47455
HEta,7.87936
Ne3 3868,115.71744
HZeta,11.28776
Ne3 3968,35.12226
HEpsilon,17.09463
HDelta,26.43155
HGamma,48.47305
O3 4363,15.34182
He1 4471,0.23075
He2 4685,60.01483
Ar4 4711,18.90044
HBeta,100.00000
O3 4961,426.94610
O3 5007,1273.82706
He1 5876,5.24642
HAlpha,272.44084
N2 6583,0.51911
He1 6678,1.47478
S2 6716,0.26160
H10,5.71543
He2 5411,5.55311
Ar4 4740,13.56752
Species,Relative Flux
O2 3726,0.54830
O2 3728,0.81490
O2 3729,0.81490
HEta,7.91979
Ne3 3868,117.14804
HZeta,11.36224
Ne3 3968,35.55646
HEpsilon,17.23680
HDelta,26.44740
HGamma,48.69742
O3 4363,15.79197
He1 4471,0.17694
He2 4685,71.49586
Ar4 4711,21.00325
HBeta,100.00000
O3 4961,406.98973
O3 5007,1214.28655
He1 5876,4.01376
HAlpha,271.46646
N2 6583,0.16261
He1 6678,1.12593
S2 6716,0.07833
H10,5.73433
He2 5411,6.63465
Ar4 4740,15.09557
Species,Relative Flux
O2 3726,7.27327
O2 3728,10.90886
O2 3729,10.90886
HEta,7.75774
Ne3 3868,104.47504
HZeta,11.10903
Ne3 3968,31.71003
HEpsilon,16.80673
HDelta,26.36317
HGamma,48.08274
O3 4363,12.99497
He1 4471,0.32265
He2 4685,41.29984
Ar4 4711,14.07898
HBeta,100.00000
O3 4961,416.82054
O3 5007,1243.61615
He1 5876,7.36372
HAlpha,274.21750
N2 6583,12.40778
He1 6678,2.07661
S2 6716,3.55164
H10,5.63349
He2 5411,3.81437
Ar4 4740,10.09241
Species,Relative Flux
O2 3726,100.37236
O2 3728,150.56510
O2 3729,150.56510
HEta,7.60711
Ne3 3868,93.46372
HZeta,10.90068
Ne3 3968,28.36791
HEpsilon,16.48987
HDelta,26.24077
HGamma,47.70989
O3 4363,9.18606
He1 4471,0.42627
He2 4685,24.10206
Ar4 4711,8.52910
HBeta,100.00000
O3 4961,329.38691
O3 5007,982.75036
He1 5876,9.74820
HAlpha,276.38671
N2 6583,213.83957
He1 6678,2.75513
S2 6716,44.58593
H10,5.52368
He2 5411,2.22456
Ar4 4740,6.11008
Species,Relative Flux
O2 3726,54.05152
O2 3728,81.07612
O2 3729,81.07612
HEta,7.67243
Ne3 3868,97.51438
HZeta,10.99117
Ne3 3968,29.59735
HEpsilon,16.62741
HDelta,26.30292
HGamma,47.86567
O3 4363,10.89160
He1 4471,0.37670
He2 4685,31.16592
Ar4 4711,10.84127
HBeta,100.00000
O3 4961,373.04088
O3 5007,1112.99600
He1 5876,8.60786
HAlpha,275.34685
N2 6583,107.11366
He1 6678,2.43080
S2 6716,20.05414
H10,5.57129
He2 5411,2.87741
Ar4 4740,7.76875
Species,Relative Flux
O2 3726,72.35109
O2 3728,108.52677
O2 3729,108.52677
HEta,7.64678
Ne3 3868,95.90888
HZeta,10.95569
Ne3 3968,29.11003
HEpsilon,16.57354
HDelta,26.27901
HGamma,47.80468
O3 4363,10.22683
He1 4471,0.39482
He2 4685,28.38429
Ar4 4711,9.93208
HBeta,100.00000
O3 4961,356.21699
O3 5007,1062.80074
He1 5876,9.02444
HAlpha,275.74643
N2 6583,148.28654
He1 6678,2.54929
S2 6716,28.79316
H10,5.55256
He2 5411,2.62032
Ar4 4740,7.11652
Species,Relative Flux
O2 3726,93.79257
O2 3728,140.27770
O2 3729,140.27770
HEta,7.54627
Ne3 3868,106.41212
HZeta,10.80642
Ne3 3968,32.29804
HEpsilon,16.32475
HDelta,26.22741
HGamma,47.48799
O3 4363,11.00538
He1 4471,0.48294
He2 4685,11.15395
Ar4 4711,6.78793
HBeta,100.00000
O3 4961,420.25316
O3 5007,1253.86070
He1 5876,11.04339
HAlpha,277.25561
N2 6583,179.32102
He1 6678,3.11634
S2 6716,36.62272
H10,5.48422
He2 5411,1.02299
Ar4 4740,4.83668
Species,Relative Flux
O2 3726,87.67052
O2 3728,131.11385
O2 3729,131.11385
HEta,7.55551
Ne3 3868,106.86402
HZeta,10.81854
Ne3 3968,32.43515
HEpsilon,16.34179
HDelta,26.23829
HGamma,47.50347
O3 4363,11.23391
He1 4471,0.47838
He2 4685,11.78699
Ar4 4711,7.07760
HBeta,100.00000
O3 4961,426.22899
O3 5007,1271.68870
He1 5876,10.93905
HAlpha,277.13066
N2 6583,166.58729
He1 6678,3.08647
S2 6716,33.75930
H10,5.49129
He2 5411,1.08122
Ar4 4740,5.04369
Species,Relative Flux
O2 3726,51.67471
O2 3728,77.23874
O2 3729,77.23874
HEta,7.60995
Ne3 3868,109.50765
HZeta,10.88978
Ne3 3968,33.23754
HEpsilon,16.44182
HDelta,26.30156
HGamma,47.59400
O3 4363,12.56393
He1 4471,0.45331
He2 4685,15.51359
Ar4 4711,8.77912
HBeta,100.00000
O3 4961,460.71526
O3 5007,1374.57669
He1 5876,10.36581
HAlpha,276.41120
N2 6583,92.84956
He1 6678,2.92226
S2 6716,18.09299
H10,5.53309
He2 5411,1.42400
Ar4 4740,6.25970
Species,Relative Flux
O2 3726,0.95980
O2 3728,1.36434
O2 3729,1.36434
HEta,7.90753
Ne3 3868,135.82783
HZeta,11.28430
Ne3 3968,41.22632
HEpsilon,17.00314
HDelta,26.53071
HGamma,48.20410
O3 4363,18.71382
He1 4471,0.32003
He2 4685,42.47669
Ar4 4711,17.17257
HBeta,100.00000
O3 4961,550.38486
O3 5007,1642.10724
He1 5876,7.30716
HAlpha,273.51139
N2 6583,0.26649
He1 6678,2.04574
S2 6716,0.12891
H10,5.75611
He2 5411,3.91794
Ar4 4740,12.28704
Species,Relative Flux
O2 3726,51.67471
O2 3728,77.23874
O2 3729,77.23874
HEta,7.60995
Ne3 3868,109.50765
HZeta,10.88978
Ne3 3968,33.23754
HEpsilon,16.44182
HDelta,26.30156
HGamma,47.59400
O3 4363,12.56393
He1 4471,0.45331
He2 4685,15.51359
Ar4 4711,8.77912
HBeta,100.00000
O3 4961,460.71526
O3 5007,1374.57669
He1 5876,10.36581
HAlpha,276.41120
N2 6583,92.84956
He1 6678,2.92226
S2 6716,18.09299
H10,5.53309
He2 5411,1.42400
Ar4 4740,6.25970
Species,Relative Flux
O2 3726,93.79257
O2 3728,140.27770
O2 3729,140.27770
HEta,7.54627
Ne3 3868,106.41212
HZeta,10.80642
Ne3 3968,32.29804
HEpsilon,16.32475
HDelta,26.22741
HGamma,47.48799
O3 4363,11.00538
He1 4471,0.48294
He2 4685,11.15395
Ar4 4711,6.78793
HBeta,100.00000
O3 4961,420.25316
O3 5007,1253.86070
He1 5876,11.04339
HAlpha,277.25561
N2 6583,179.32102
He1 6678,3.11634
S2 6716,36.62272
H10,5.48422
He2 5411,1.02299
Ar4 4740,4.83668
Species,Relative Flux
O2 3726,72.35109
O2 3728,108.52677
O2 3729,108.52677
HEta,7.64678
Ne3 3868,95.90888
HZeta,10.95569
Ne3 3968,29.11003
HEpsilon,16.57354
HDelta,26.27901
HGamma,47.80468
O3 4363,10.22683
He1 4471,0.39482
He2 4685,28.38429
Ar4 4711,9.93208
HBeta,100.00000
O3 4961,356.21699
O3 5007,1062.80074
He1 5876,9.02444
HAlpha,275.74643
N2 6583,148.28654
He1 6678,2.54929
S2 6716,28.79316
H10,5.55256
He2 5411,2.62032
Ar4 4740,7.11652
Species,Relative Flux
O2 3726,80.89537
O2 3728,121.30860
O2 3729,121.30860
HEta,7.62588
Ne3 3868,98.20098
HZeta,10.92408
Ne3 3968,29.80574
HEpsilon,16.51807
HDelta,26.27580
HGamma,47.72623
O3 4363,10.30419
He1 4471,0.41741
He2 4685,23.90083
Ar4 4711,9.13240
HBeta,100.00000
O3 4961,366.81388
O3 5007,1094.41961
He1 5876,9.54060
HAlpha,276.12348
N2 6583,164.16540
He1 6678,2.69520
S2 6716,32.29916
H10,5.53850
He2 5411,2.19172
Ar4 4740,6.53532
Species,Relative Flux
O2 3726,80.89537
O2 3728,121.30860
O2 3729,121.30860
HEta,7.62588
Ne3 3868,98.20098
HZeta,10.92408
Ne3 3968,29.80574
HEpsilon,16.51807
HDelta,26.27580
HGamma,47.72623
O3 4363,10.30419
He1 4471,0.41741
He2 4685,23.90083
Ar4 4711,9.13240
HBeta,100.00000
O3 4961,366.81388
O3 5007,1094.41961
He1 5876,9.54060
HAlpha,276.12348
N2 6583,164.16540
He1 6678,2.69520
S2 6716,32.29916
H10,5.53850
He2 5411,2.19172
Ar4 4740,6.53532
Species,Relative Flux
O2 3726,80.89537
O2 3728,121.30860
O2 3729,121.30860
HEta,7.62588
Ne3 3868,98.20098
HZeta,10.92408
Ne3 3968,29.80574
HEpsilon,16.51807
HDelta,26.27580
HGamma,47.72623
O3 4363,10.30419
He1 4471,0.41741
He2 4685,23.90083
Ar4 4711,9.13240
HBeta,100.00000
O3 4961,366.81388
O3 5007,1094.41961
He1 5876,9.54060
HAlpha,276.12348
N2 6583,164.16540
He1 6678,2.69520
S2 6716,32.29916
H10,5.53850
He2 5411,2.19172
Ar4 4740,6.53532
Species,Relative Flux
O2 3726,14.64345
O2 3728,6.69117
O2 3729,6.69117
HEta,7.36026
Ne3 3868,110.94520
HZeta,10.55782
Ne3 3968,33.67390
HEpsilon,15.97371
HDelta,25.80179
HGamma,47.59206
O3 4363,26.14464
He1 4471,0.58852
He2 4685,4.51198
Ar4 4711,6.03240
HBeta,100.00000
O3 4961,442.98435
O3 5007,1321.66980
He1 5876,17.24622
HAlpha,278.70445
N2 6583,25.55312
He1 6678,3.57950
S2 6716,1.18165
H10,5.34430
He2 5411,0.42606
Ar4 4740,5.50528
Species,Relative Flux
O2 3726,14.63239
O2 3728,7.24765
O2 3729,7.24765
HEta,7.37360
Ne3 3868,112.50519
HZeta,10.57776
Ne3 3968,34.14742
HEpsilon,16.00425
HDelta,25.85003
HGamma,47.59995
O3 4363,26.74015
He1 4471,0.58647
He2 4685,4.55601
Ar4 4711,6.50744
HBeta,100.00000
O3 4961,452.21304
O3 5007,1349.19333
He1 5876,17.09537
HAlpha,278.24168
N2 6583,21.54297
He1 6678,3.56243
S2 6716,1.30731
H10,5.35313
He2 5411,0.42976
Ar4 4740,5.80289
Species,Relative Flux
O2 3726,14.63239
O2 3728,7.24765
O2 3729,7.24765
HEta,7.37360
Ne3 3868,112.50519
HZeta,10.57776
Ne3 3968,34.14742
HEpsilon,16.00425
HDelta,25.85003
HGamma,47.59995
O3 4363,26.74015
He1 4471,0.58647
He2 4685,4.55601
Ar4 4711,6.50744
HBeta,100.00000
O3 4961,452.21304
O3 5007,1349.19333
He1 5876,17.09537
HAlpha,278.24168
N2 6583,21.54297
He1 6678,3.56243
S2 6716,1.30731
H10,5.35313
He2 5411,0.42976
Ar4 4740,5.80289
Species,Relative Flux
O2 3726,14.63239
O2 3728,7.24765
O2 3729,7.24765
HEta,7.37360
Ne3 3868,112.50519
HZeta,10.57776
Ne3 3968,34.14742
HEpsilon,16.00425
HDelta,25.85003
HGamma,47.59995
O3 4363,26.74015
He1 4471,0.58647
He2 4685,4.55601
Ar4 4711,6.50744
HBeta,100.00000
O3 4961,452.21304
O3 5007,1349.19333
He1 5876,17.09537
HAlpha,278.24168
N2 6583,21.54297
He1 6678,3.56243
S2 6716,1.30731
H10,5.35313
He2 5411,0.42976
Ar4 4740,5.80289
Species,Relative Flux
O2 3726,14.63239
O2 3728,7.24765
O2 3729,7.24765
HEta,7.37360
Ne3 3868,112.50519
HZeta,10.57776
Ne3 3968,34.14742
HEpsilon,16.00425
HDelta,25.85003
HGamma,47.59995
O3 4363,26.74015
He1 4471,0.58647
He2 4685,4.55601
Ar4 4711,6.50744
HBeta,100.00000
O3 4961,452.21304
O3 5007,1349.19333
He1 5876,17.09537
HAlpha,278.24168
N2 6583,21.54297
He1 6678,3.56243
S2 6716,1.30731
H10,5.35313
He2 5411,0.42976
Ar4 4740,5.80289
Species,Relative Flux
O2 3726,14.63239
O2 3728,7.24765
O2 3729,7.24765
HEta,7.37360
Ne3 3868,112.50519
HZeta,10.57776
Ne3 3968,34.14742
HEpsilon,16.00425
HDelta,25.85003
HGamma,47.59995
O3 4363,26.74015
He1 4471,0.58647
He2 4685,4.55601
Ar4 4711,6.50744
HBeta,100.00000
O3 4961,452.21304
O3 5007,1349.19333
He1 5876,17.09537
HAlpha,278.24168
N2 6583,21.54297
He1 6678,3.56243
S2 6716,1.30731
H10,5.35313
He2 5411,0.42976
Ar4 4740,5.80289
Species,Relative Flux
O2 3726,23.06977
O2 3728,9.94805
O2 3729,9.94805
HEta,7.36799
Ne3 3868,112.41117
HZeta,10.55555
Ne3 3968,34.11880
HEpsilon,15.95933
HDelta,25.76739
HGamma,47.56175
O3 4363,25.09069
He1 4471,0.58943
He2 4685,4.78534
Ar4 4711,4.17626
HBeta,100.00000
O3 4961,426.10019
O3 5007,1271.31231
He1 5876,17.33314
HAlpha,279.42694
N2 6583,52.50841
He1 6678,3.62791
S2 6716,1.79513
H10,5.36156
He2 5411,0.44576
Ar4 4740,5.33675
Species,Relative Flux
O2 3726,23.06977
O2 3728,9.94805
O2 3729,9.94805
HEta,7.36799
Ne3 3868,112.41117
HZeta,10.55555
Ne3 3968,34.11880
HEpsilon,15.95933
HDelta,25.76739
HGamma,47.56175
O3 4363,25.09069
He1 4471,0.58943
He2 4685,4.78534
Ar4 4711,4.17626
HBeta,100.00000
O3 4961,426.10019
O3 5007,1271.31231
He1 5876,17.33314
HAlpha,279.42694
N2 6583,52.50841
He1 6678,3.62791
S2 6716,1.79513
H10,5.36156
He2 5411,0.44576
Ar4 4740,5.33675
Species,Relative Flux
O2 3726,77.66145
O2 3728,114.80956
O2 3729,114.80956
HEta,7.22584
Ne3 3868,54.14474
HZeta,10.35745
Ne3 3968,16.43389
HEpsilon,15.65942
HDelta,25.27238
HGamma,47.41828
O3 4363,9.61238
He1 4471,0.51122
He2 4685,3.18484
Ar4 4711,1.08384
HBeta,100.00000
O3 4961,173.53235
O3 5007,517.74684
He1 5876,11.62154
HAlpha,284.18531
N2 6583,111.30301
He1 6678,3.26107
S2 6716,22.76175
H10,5.24832
He2 5411,0.29598
Ar4 4740,0.78952
Species,Relative Flux
O2 3726,149.78823
O2 3728,133.56326
O2 3729,133.56326
HEta,7.05380
Ne3 3868,42.11283
HZeta,10.12207
Ne3 3968,12.78202
HEpsilon,15.31874
HDelta,24.82500
HGamma,47.25961
O3 4363,4.21299
He1 4471,0.54272
He2 4685,0.68137
Ar4 4711,0.08066
HBeta,100.00000
O3 4961,95.37738
O3 5007,284.56917
He1 5876,13.17482
HAlpha,288.43620
N2 6583,182.28993
He1 6678,3.46890
S2 6716,22.38192
H10,5.11961
He2 5411,0.06171
Ar4 4740,0.05928
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,34.97155
O2 3728,43.73372
O2 3729,43.73372
HEta,7.32149
Ne3 3868,63.97514
HZeta,10.49267
Ne3 3968,19.41755
HEpsilon,15.86342
HDelta,25.49664
HGamma,47.61675
O3 4363,14.95245
He1 4471,0.49358
He2 4685,5.46262
Ar4 4711,2.16122
HBeta,100.00000
O3 4961,240.54201
O3 5007,717.67588
He1 5876,11.93134
HAlpha,280.66557
N2 6583,38.67185
He1 6678,3.10794
S2 6716,6.90794
H10,5.31779
He2 5411,0.51759
Ar4 4740,1.60183
Species,Relative Flux
O2 3726,8.23681
O2 3728,8.75926
O2 3729,8.75926
HEta,7.55921
Ne3 3868,72.99945
HZeta,10.81425
Ne3 3968,22.15663
HEpsilon,16.32963
HDelta,25.99094
HGamma,47.90076
O3 4363,18.97211
He1 4471,0.48186
He2 4685,10.27010
Ar4 4711,3.27789
HBeta,100.00000
O3 4961,288.64951
O3 5007,861.20892
He1 5876,11.93905
HAlpha,276.14659
N2 6583,5.11784
He1 6678,3.01547
S2 6716,1.51942
H10,5.49799
He2 5411,0.97787
Ar4 4740,2.43530
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,55.48900
O2 3728,71.11284
O2 3729,71.11284
HEta,7.16641
Ne3 3868,57.70449
HZeta,10.27909
Ne3 3968,17.51429
HEpsilon,15.54974
HDelta,25.11729
HGamma,47.44363
O3 4363,12.12864
He1 4471,0.50795
He2 4685,3.05958
Ar4 4711,1.52171
HBeta,100.00000
O3 4961,202.69662
O3 5007,604.76061
He1 5876,12.09874
HAlpha,284.40951
N2 6583,69.64421
He1 6678,3.21220
S2 6716,13.04325
H10,5.20192
He2 5411,0.28802
Ar4 4740,1.12550
Species,Relative Flux
O2 3726,4.03765
O2 3728,3.48340
O2 3729,3.48340
HEta,8.15443
Ne3 3868,89.25343
HZeta,11.66513
Ne3 3968,27.09020
HEpsilon,17.69364
HDelta,26.43233
HGamma,50.01395
O3 4363,24.56045
He1 4471,0.41784
He2 4685,46.00184
Ar4 4711,5.15817
HBeta,100.00000
O3 4961,331.76641
O3 5007,989.84116
He1 5876,10.81279
HAlpha,265.27362
N2 6583,1.51885
He1 6678,2.56537
S2 6716,0.50618
H10,5.92392
He2 5411,4.89181
Ar4 4740,3.86478
Species,Relative Flux
O2 3726,3.98738
O2 3728,3.50716
O2 3729,3.50716
HEta,7.91034
Ne3 3868,82.52639
HZeta,11.28899
Ne3 3968,25.04836
HEpsilon,17.02698
HDelta,26.19853
HGamma,48.71512
O3 4363,22.64365
He1 4471,0.42459
He2 4685,27.08840
Ar4 4711,4.66525
HBeta,100.00000
O3 4961,314.64509
O3 5007,938.76297
He1 5876,10.89891
HAlpha,273.12587
N2 6583,1.52531
He1 6678,2.62362
S2 6716,0.52029
H10,5.75666
