wavelength                  f_lam                  e_lam              telcor
 5514.099999999516  3.296900967041906e-16  4.895895149482133e-18                 1.0
 5514.799999999515 3.2830008708047284e-16   5.34810823064715e-18                 1.0
 5515.499999999515 3.2263284539017155e-16  5.137004531512604e-18                 1.0
 5516.199999999515  3.256988605529892e-16  5.024455249773103e-18                 1.0
 5516.899999999515 3.2988839337439874e-16  5.533780285699968e-18                 1.0
 5517.599999999515 3.3521384895871433e-16  5.026127937704114e-18                 1.0
5518.2999999995145 3.3717144123662886e-16  5.319700134607679e-18                 1.0
 5518.999999999514 3.3049487605714203e-16  5.487850793987901e-18                 1.0
 5519.699999999514  3.279962576838985e-16  4.925599398121065e-18                 1.0
 5520.399999999514  3.236249750923738e-16  5.385473128806181e-18                 1.0
 5521.099999999514   3.30140071942399e-16  5.166050152679351e-18                 1.0
 5521.799999999514  3.307883192361792e-16 5.0705369158756895e-18                 1.0
 5522.499999999513 3.3359538269139184e-16 5.5592977201273814e-18                 1.0
 5523.199999999513  3.339287780144426e-16  5.016856659411745e-18                 1.0
 5523.899999999513  3.317766466032635e-16 5.2890628367445225e-18                 1.0
 5524.599999999513 3.2888138763181543e-16  5.426714061310203e-18                 1.0
 5525.299999999513 3.2838321991083923e-16 4.8858215554958695e-18                 1.0
5525.9999999995125  3.319525464935578e-16   5.36055988720017e-18                 1.0
 5526.699999999512  3.311065142979483e-16  5.090013192995788e-18                 1.0
 5527.399999999512  3.305635412136914e-16  5.040670589318661e-18                 1.0
 5528.099999999512 3.2710809569674207e-16 5.4938010134185304e-18                 1.0
 5528.799999999512 3.2489176807569626e-16  4.927931586769661e-18                 1.0
 5529.499999999512 3.2406319795545244e-16  5.222453106494849e-18                 1.0
 5530.199999999511 3.2159982906142875e-16  5.357911707151804e-18                 1.0
 5530.899999999511  3.209308566992513e-16  4.863609062336834e-18                 1.0
 5531.599999999511  3.210950752188704e-16  5.321491077507569e-18                 1.0
 5532.299999999511  3.234384072534081e-16  5.063679521843563e-18                 1.0
 5532.999999999511 3.1984247973123547e-16  5.041159595837307e-18                 1.0
5533.6999999995105  3.186584652824993e-16  5.482888455489323e-18                 1.0
  5534.39999999951 3.2329952858700106e-16  4.924786883706992e-18                 1.0
  5535.09999999951 3.2711945678320807e-16 5.2213096166738915e-18                 1.0
  5535.79999999951 3.2672599068650637e-16  5.335102722098708e-18                 1.0
  5536.49999999951  3.240457742856423e-16   4.86583395664568e-18                 1.0
  5537.19999999951 3.2236263294456024e-16  5.352318183966939e-18                 1.0
 5537.899999999509  3.226468466184124e-16  5.059697546220833e-18                 1.0
 5538.599999999509 3.2550968325852664e-16  5.092786243857205e-18                 1.0
 5539.299999999509  3.298867905040414e-16  5.549991944369268e-18                 1.0
 5539.999999999509  3.299253932304521e-16  4.989064367436311e-18                 1.0
 5540.699999999509  3.306736551072291e-16 5.3008604242430534e-18                 1.0
5541.3999999995085  3.260376489917107e-16  5.360645021604188e-18                 1.0
 5542.099999999508 3.3118639764415065e-16   4.94346726660037e-18                 1.0
 5542.799999999508  3.360249359289266e-16  5.442114736115428e-18                 1.0
 5543.499999999508 3.2551440830248323e-16  5.107803005356178e-18                 1.0
 5544.199999999508  3.203409194854951e-16  5.140505532959025e-18                 1.0
 5544.899999999508  3.238891642755539e-16 5.5539981615621355e-18                 1.0
 5545.599999999507 3.2653065562811145e-16  4.970415380999199e-18                 1.0
 5546.299999999507 3.2580345868410724e-16  5.291351366815141e-18                 1.0
 5546.999999999507 3.2339957759912724e-16  5.310250410949615e-18                 1.0
 5547.699999999507  3.222110217975474e-16 4.8947581100106584e-18                 1.0
 5548.399999999507 3.2564573107311156e-16  5.379521046493214e-18                 1.0
5549.0999999995065 3.2817976359405466e-16  5.018572115809825e-18                 1.0
 5549.799999999506 3.3109323141234263e-16 5.1317825011247315e-18                 1.0
 5550.499999999506 3.2701647458316977e-16  5.518560736422342e-18                 1.0
 5551.199999999506 3.2691439277233743e-16  4.914322827613198e-18                 1.0
 5551.899999999506 3.2469496274468257e-16  5.255276930075394e-18                 1.0
 5552.599999999506  3.342434195582493e-16 5.2713173973989655e-18                 1.0
 5553.299999999505  3.324092540941679e-16  4.897621863270752e-18                 1.0
 5553.999999999505   3.26186491140481e-16  5.346744930246207e-18                 1.0
 5554.699999999505 3.2417601439090807e-16  4.976129849643053e-18                 1.0
 5555.399999999505 3.2289609321148745e-16  5.101694879002315e-18                 1.0
 5556.099999999505  3.232938049676037e-16  5.460731541458731e-18                 1.0
5556.7999999995045  3.276628801957132e-16 4.8599499796684985e-18                 1.0
 5557.499999999504  3.283511094260913e-16  5.225568016937467e-18                 1.0
 5558.199999999504  3.210044623184406e-16   5.19262224780033e-18                 1.0
 5558.899999999504  3.230741414546182e-16  4.884098049969804e-18                 1.0
 5559.599999999504  3.237382691517695e-16  5.353298173167374e-18                 1.0
 5560.299999999504 3.2050554362222003e-16  4.961678509692149e-18                 1.0
 5560.999999999503  3.171352957621941e-16  5.128849617157456e-18                 1.0
 5561.699999999503 3.1980267177651905e-16 5.4631052910914294e-18                 1.0
 5562.399999999503 3.2195944636418915e-16 4.8715731571477226e-18                 1.0
 5563.099999999503  3.203410728310047e-16  5.248283298140374e-18                 1.0
 5563.799999999503  3.201670609169675e-16  5.217393800566972e-18                 1.0
5564.4999999995025  3.217071568675835e-16    4.9108889598296e-18                 1.0
 5565.199999999502 3.2566690097913277e-16  5.395438105470326e-18                 1.0
 5565.899999999502  3.264552618436263e-16 4.9765075444118974e-18                 1.0
 5566.599999999502 3.2648215120794606e-16  5.174994729205201e-18                 1.0
 5567.299999999502  3.216330892911095e-16 5.4757889679560214e-18                 1.0
 5567.999999999502  3.209700823202194e-16  4.843990376279539e-18                 1.0
 5568.699999999501 3.2072926992788423e-16  5.222147305491518e-18                 1.0
 5569.399999999501  3.148825594617857e-16  5.134723459251185e-18                 1.0
 5570.099999999501  3.141236186366738e-16 4.8836644021667795e-18                 1.0
 5570.799999999501 3.1251624605209416e-16  5.381617243614948e-18                 1.0
 5571.499999999501 3.1516864769362906e-16  5.133804631765867e-18                 1.0
5572.1999999995005  3.206245048931698e-16  5.565540631368997e-18                 1.0
   5572.8999999995  3.228785619542735e-16  6.632499179208202e-18                 1.0
   5573.5999999995  3.341917055921349e-16   7.28721581056203e-18                 1.0
   5574.2999999995 3.4671004813971976e-16   8.68103762972765e-18                 1.0
   5574.9999999995 3.5685857978452773e-16 1.1079964463804902e-17                 1.0
   5575.6999999995  3.797643319157907e-16 1.1325071695528968e-17                 1.0
 5576.399999999499  3.820867136876105e-16 1.4532507478605957e-17                 1.0
 5577.099999999499 3.2877961637589615e-16 1.4078045303814604e-17                 1.0
 5577.799999999499  3.111128977697639e-16  1.532832103064484e-17                 1.0
 5578.499999999499 2.9656072963452503e-16 1.5249711437807682e-17                 1.0
 5579.199999999499  2.950998031718776e-16 1.2347839143813017e-17                 1.0
5579.8999999994985 2.7330534986776753e-16 1.2483814258804897e-17                 1.0
 5580.599999999498  2.761595872056296e-16  9.128171500773298e-18                 1.0
 5581.299999999498 2.7456864706546084e-16  8.414982446842456e-18                 1.0
 5581.999999999498  2.770451284313536e-16 6.7792108932800904e-18                 1.0
 5582.699999999498 3.0119092523355583e-16  5.564516329316367e-18                 1.0
 5583.399999999498 3.1976485808293676e-16  5.591832640995979e-18                 1.0
 5584.099999999497  3.205071327545958e-16   5.53960469577846e-18                 1.0
 5584.799999999497 3.2172128448622514e-16  4.890346873466091e-18                 1.0
 5585.499999999497 3.2220957607151646e-16 5.2115568665637914e-18                 1.0
 5586.199999999497  3.213314138771113e-16  5.016750580289191e-18                 1.0
 5586.899999999497  3.195481168833306e-16   4.85947168348591e-18                 1.0
5587.5999999994965  3.202549034610354e-16  5.324745898125906e-18                 1.0
 5588.299999999496 3.2603992898923196e-16 4.8597511935016175e-18                 1.0
 5588.999999999496  3.276241300245632e-16  5.130813680912622e-18                 1.0
 5589.699999999496 3.3100131099773965e-16  5.334259829582902e-18                 1.0
 5590.399999999496  3.289033214795726e-16 4.7823894725829395e-18                 1.0
 5591.099999999496 3.2623296413931285e-16  5.203206425119334e-18                 1.0
 5591.799999999495  3.269635934756891e-16  4.993829759960668e-18                 1.0
 5592.499999999495 3.2638525040419234e-16  4.875818775492258e-18                 1.0
 5593.199999999495  3.247345952830345e-16  5.322537123716327e-18                 1.0
 5593.899999999495  3.231717086670296e-16  4.815953351137341e-18                 1.0
 5594.599999999495  3.189656175854077e-16   5.06710126674138e-18                 1.0
5595.2999999994945 3.1946309435273805e-16 5.2578676511965994e-18                 1.0
 5595.999999999494  3.224765860839465e-16  4.751834545413721e-18                 1.0
 5596.699999999494  3.253075900924648e-16  5.180625446022471e-18                 1.0
 5597.399999999494 3.1970654084581366e-16  4.962357527225133e-18                 1.0
 5598.099999999494  3.151852420756142e-16  4.884217504730399e-18                 1.0
 5598.799999999494 3.0939751075915207e-16  5.311122783621363e-18                 1.0
 5599.499999999493  3.204425210045221e-16  4.821663943779301e-18                 1.0
 5600.199999999493 3.2193350191793474e-16  5.088743090723259e-18                 1.0
 5600.899999999493  3.149510397043378e-16  5.201145839918288e-18                 1.0
 5601.599999999493  3.177922125855875e-16  4.741371502855206e-18                 1.0
 5602.299999999493  3.145886051809601e-16 5.1653330299661124e-18                 1.0
5602.9999999994925  3.150131732130097e-16  4.955364294372122e-18                 1.0
 5603.699999999492 3.1638871279156825e-16  4.927346740454213e-18                 1.0
 5604.399999999492 3.2168103255035037e-16  5.409104804739172e-18                 1.0
 5605.099999999492  3.281648797254694e-16  4.910648589350533e-18                 1.0
 5605.799999999492 3.2832209274177896e-16  5.178816793393616e-18                 1.0
 5606.499999999492   3.28697834979098e-16  5.303536698861041e-18                 1.0
 5607.199999999491  3.238463724024853e-16 4.8137024405944624e-18                 1.0
 5607.899999999491  3.194444757211455e-16  5.232895149614377e-18                 1.0
 5608.599999999491 3.2079321696057434e-16  4.953302955462739e-18                 1.0
 5609.299999999491 3.2119673300252813e-16  4.956721798907088e-18                 1.0
 5609.999999999491  3.247892785612432e-16  5.370907295062935e-18                 1.0
5610.6999999994905 3.2022394679205407e-16  4.811795683012641e-18                 1.0
  5611.39999999949 3.1888902604780067e-16  5.089931933791866e-18                 1.0
  5612.09999999949 3.2332821564247045e-16  5.172778163832749e-18                 1.0
  5612.79999999949 3.2377589757463803e-16  4.742910730914994e-18                 1.0
  5613.49999999949 3.2762312404168824e-16  5.181347183391162e-18                 1.0
  5614.19999999949  3.260028660601769e-16 4.8912007283769765e-18                 1.0
 5614.899999999489  3.219234728619357e-16  4.915169166752023e-18                 1.0
 5615.599999999489  3.271919152342601e-16  5.331739036234231e-18                 1.0
 5616.299999999489 3.2498884108182446e-16  4.781390333320647e-18                 1.0
 5616.999999999489  3.195649444431844e-16   5.05447734437088e-18                 1.0
 5617.699999999489   3.19806449000401e-16  5.110852734854429e-18                 1.0
5618.3999999994885  3.215471083629583e-16  4.715984004730915e-18                 1.0
 5619.099999999488 3.2420298586468407e-16  5.179037139076065e-18                 1.0
 5619.799999999488  3.277531594200739e-16  4.920998146495311e-18                 1.0
 5620.499999999488  3.245857626312991e-16  4.979078671368834e-18                 1.0
 5621.199999999488 3.3054004895314325e-16  5.381893204355581e-18                 1.0
 5621.899999999488   3.25547812096482e-16 4.8157708280377155e-18                 1.0
 5622.599999999487 3.2666051414116124e-16  5.136098009009343e-18                 1.0
 5623.299999999487 3.2256723896675416e-16 5.1711870375560816e-18                 1.0
 5623.999999999487  3.212171393781919e-16  4.786616692547614e-18                 1.0
 5624.699999999487  3.263448745392237e-16 5.2484602779850155e-18                 1.0
 5625.399999999487   3.20797801451929e-16  4.874969907329197e-18                 1.0
5626.0999999994865  3.196336673808528e-16  4.973427456078951e-18                 1.0
 5626.799999999486 3.2725866594160633e-16  5.349086218715367e-18                 1.0
 5627.499999999486 3.2483432136295833e-16 4.7618254000249106e-18                 1.0
 5628.199999999486 3.2027799433077425e-16 5.0792506032521156e-18                 1.0
 5628.899999999486 3.1541533956539637e-16  5.065128943340609e-18                 1.0
 5629.599999999486  3.178633216235543e-16  4.755357153204546e-18                 1.0
 5630.299999999485 3.1872452658960452e-16  5.229293157254978e-18                 1.0
 5630.999999999485   3.19590044837547e-16  4.839568055756874e-18                 1.0
 5631.699999999485 3.2209640754762314e-16  4.986893269628747e-18                 1.0
 5632.399999999485 3.2159610480781095e-16  5.312403930909976e-18                 1.0
 5633.099999999485  3.154871847562498e-16 4.7324338002647174e-18                 1.0
5633.7999999994845  3.149015107135755e-16 5.0755248192726705e-18                 1.0
 5634.499999999484 3.2330416930224985e-16 5.0359650045982126e-18                 1.0
 5635.199999999484  3.227992288515456e-16  4.746268765430143e-18                 1.0
 5635.899999999484  3.201381575016219e-16  5.188242287321347e-18                 1.0
 5636.599999999484  3.230557166015135e-16  4.810228229983304e-18                 1.0
 5637.299999999484  3.219962674507946e-16  4.982013200766613e-18                 1.0
 5637.999999999483  3.161559761068081e-16  5.272438507447408e-18                 1.0
 5638.699999999483 3.1431388224735873e-16  4.693430227847502e-18                 1.0
 5639.399999999483  3.155348885050775e-16  5.051036124659177e-18                 1.0
 5640.099999999483  3.172814289765336e-16   5.00095660767464e-18                 1.0
 5640.799999999483 3.1598424133986396e-16  4.731571033421707e-18                 1.0
5641.4999999994825  3.177715253552836e-16  5.188741625868334e-18                 1.0
 5642.199999999482 3.1602381543285805e-16  4.786602643821189e-18                 1.0
 5642.899999999482 3.1728487159009747e-16  5.011025001860682e-18                 1.0
 5643.599999999482  3.176866146359355e-16  5.306796422137212e-18                 1.0
 5644.299999999482  3.161281596968211e-16  4.711586728202853e-18                 1.0
 5644.999999999482 3.1869142990844145e-16  5.084032349572295e-18                 1.0
 5645.699999999481 3.2184481732742183e-16  5.007190723731027e-18                 1.0
 5646.399999999481 3.2234265102068365e-16  4.775738621674081e-18                 1.0
 5647.099999999481  3.241653033179966e-16  5.253436005532046e-18                 1.0
 5647.799999999481 3.1691041601642694e-16 4.7830145326960225e-18                 1.0
 5648.499999999481 3.1728774401248936e-16  5.014112071665954e-18                 1.0
5649.1999999994805 3.2278266306818427e-16 5.2708573682960374e-18                 1.0
  5649.89999999948 3.2154307352646175e-16  4.704007315672073e-18                 1.0
  5650.59999999948  3.178752117099461e-16  5.059160048305103e-18                 1.0
  5651.29999999948  3.203786691067278e-16 4.9526824363689154e-18                 1.0
  5651.99999999948  3.195167869813296e-16 4.7502199716361416e-18                 1.0
  5652.69999999948   3.18652925355792e-16  5.197217902294199e-18                 1.0
 5653.399999999479 3.1528052487206547e-16   4.75298718662286e-18                 1.0
 5654.099999999479 3.1723550554736807e-16  4.995225948839543e-18                 1.0
 5654.799999999479 3.2264527029168397e-16 5.2309617503283995e-18                 1.0
 5655.499999999479  3.237580138201241e-16  4.670404788783278e-18                 1.0
 5656.199999999479 3.1590385935103757e-16  5.025886626250434e-18                 1.0
5656.8999999994785 3.1633083320272277e-16  4.867125996727073e-18                 1.0
 5657.599999999478  3.154370012870908e-16  4.697487683577854e-18                 1.0
 5658.299999999478 3.1699335037943873e-16   5.14853888596831e-18                 1.0
 5658.999999999478 3.1740947032031067e-16  4.694896773852027e-18                 1.0
 5659.699999999478  3.165854420665962e-16   4.94009330368124e-18                 1.0
 5660.399999999478 3.1378275799373595e-16   5.13924428460658e-18                 1.0
 5661.099999999477   3.14210752757293e-16  4.623870019131779e-18                 1.0
 5661.799999999477  3.115318935362919e-16  5.018338754313045e-18                 1.0
 5662.499999999477  3.123141867764553e-16  4.859818335978529e-18                 1.0
 5663.199999999477  3.149398019780473e-16  4.753554901877029e-18                 1.0
 5663.899999999477 3.1665572909929946e-16   5.20776643520689e-18                 1.0
5664.5999999994765  3.170475943282469e-16   4.74784649222434e-18                 1.0
 5665.299999999476  3.156141473328624e-16 5.0085354438486554e-18                 1.0
 5665.999999999476 3.1144103690717547e-16  5.164226656856912e-18                 1.0
 5666.699999999476 3.1618804425118017e-16 4.6825319092445774e-18                 1.0
 5667.399999999476 3.1898454215160553e-16  5.097647166959919e-18                 1.0
 5668.099999999476 3.1720413658439346e-16  4.900408912955553e-18                 1.0
 5668.799999999475    3.1812359350575e-16  4.812369149171457e-18                 1.0
 5669.499999999475 3.1811425177025917e-16  5.261206780176284e-18                 1.0
 5670.199999999475 3.1566131546311366e-16  4.767746331271774e-18                 1.0
 5670.899999999475  3.160668565502065e-16  5.032444549323065e-18                 1.0
 5671.599999999475  3.142297137963476e-16 5.1828532356309984e-18                 1.0
5672.2999999994745 3.2075497427121433e-16  4.696546921672506e-18                 1.0
 5672.999999999474  3.235784952156226e-16 5.1110307789643956e-18                 1.0
 5673.699999999474 3.2107199668586236e-16  4.897760586509728e-18                 1.0
 5674.399999999474  3.187338822888527e-16  4.839619948134807e-18                 1.0
 5675.099999999474 3.1604741297171604e-16  5.271120824061022e-18                 1.0
 5675.799999999474  3.151362685254921e-16  4.754945245812534e-18                 1.0
 5676.499999999473  3.175859122855432e-16 5.0241004316691086e-18                 1.0
 5677.199999999473  3.129236590614324e-16  5.127671516115278e-18                 1.0
 5677.899999999473  3.149096880827226e-16 4.6792807600335026e-18                 1.0
 5678.599999999473  3.171224294464683e-16  5.093031048787772e-18                 1.0
 5679.299999999473 3.1726957892035156e-16  4.866103760585086e-18                 1.0
5679.9999999994725  3.162599377956392e-16    4.8430280602408e-18                 1.0
 5680.699999999472  3.169588761527859e-16  5.253229153402034e-18                 1.0
 5681.399999999472  3.095448380511008e-16  4.722536037204625e-18                 1.0
 5682.099999999472 3.0850778315016226e-16 4.9771801660641905e-18                 1.0
 5682.799999999472 3.1021138932325054e-16 5.0892516050092634e-18                 1.0
 5683.499999999472 3.1095342822042306e-16  4.658740959392406e-18                 1.0
 5684.199999999471  3.107526698248057e-16  5.095044409098839e-18                 1.0
 5684.899999999471 3.0901307423663977e-16  4.830213939942337e-18                 1.0
 5685.599999999471  3.115391992946914e-16 4.8361132794431025e-18                 1.0
 5686.299999999471  3.111956391496599e-16  5.244926643715813e-18                 1.0
 5686.999999999471  3.116141374720507e-16   4.71704574849473e-18                 1.0
5687.6999999994705 3.1441389449855825e-16 4.9991048344002084e-18                 1.0
  5688.39999999947  3.156805193087998e-16  5.082054210284734e-18                 1.0
  5689.09999999947   3.14755262191593e-16  4.678185550334155e-18                 1.0
  5689.79999999947 3.1418446004132743e-16  5.099164725319488e-18                 1.0
  5690.49999999947 3.1592731461155437e-16  4.826305185574995e-18                 1.0
  5691.19999999947   3.13895740459837e-16 4.8643785973225454e-18                 1.0
 5691.899999999469  3.144163843067603e-16  5.260199011545388e-18                 1.0
 5692.599999999469  3.091825172427198e-16  4.708206655311464e-18                 1.0
 5693.299999999469   3.09672146905159e-16  4.997295179703797e-18                 1.0
 5693.999999999469 3.0774173202171416e-16  5.051516710436499e-18                 1.0
 5694.699999999469  3.087725047587812e-16 4.6920475567679515e-18                 1.0
5695.3999999994685   3.16286447475979e-16  5.148360421060796e-18                 1.0
 5696.099999999468  3.184851274245342e-16  4.810955379056802e-18                 1.0
 5696.799999999468  3.191971165424517e-16   4.91538867977115e-18                 1.0
 5697.499999999468 3.1733086170548184e-16  5.283307881861222e-18                 1.0
 5698.199999999468 3.1154815949044855e-16  4.712107519279028e-18                 1.0
 5698.899999999468  3.074859539753375e-16  4.997704442190756e-18                 1.0
 5699.599999999467 3.0833926918779574e-16 5.0322301358521116e-18                 1.0
 5700.299999999467  3.063300818875205e-16  4.692747200288844e-18                 1.0
 5700.999999999467 3.0439815815340034e-16 5.1081312694354315e-18                 1.0
 5701.699999999467  3.086277988109261e-16  4.754141580354717e-18                 1.0
 5702.399999999467  3.133795860994745e-16 4.8943698573733636e-18                 1.0
5703.0999999994665  3.143282103095403e-16 5.2661107300666634e-18                 1.0
 5703.799999999466 3.1063891768044725e-16  4.665907447888912e-18                 1.0
 5704.499999999466  3.099763226689193e-16  4.978181544470391e-18                 1.0
 5705.199999999466  3.108969054605453e-16  4.971023918695952e-18                 1.0
 5705.899999999466 3.1403522326730976e-16  4.679372046344988e-18                 1.0
 5706.599999999466  3.173835019598779e-16  5.123337598909637e-18                 1.0
 5707.299999999465  3.082613559567204e-16  4.716850764741283e-18                 1.0
 5707.999999999465 3.0721624061604295e-16  4.873915001054729e-18                 1.0
 5708.699999999465  3.091746087637135e-16  5.183243076019792e-18                 1.0
 5709.399999999465 3.0665058649273236e-16  4.612114645718225e-18                 1.0
 5710.099999999465 3.0681802037121135e-16  4.947390405965891e-18                 1.0
5710.7999999994645  3.096908796119641e-16  4.918637029118538e-18                 1.0
 5711.499999999464 3.1071219375833187e-16  4.652777392249069e-18                 1.0
 5712.199999999464  3.142325482306851e-16  5.098929811274466e-18                 1.0
 5712.899999999464 3.1996508213073776e-16  4.755140377204671e-18                 1.0
 5713.599999999464  3.185857272045188e-16  4.934680686395854e-18                 1.0
 5714.299999999464 3.1330980421395325e-16  5.220693576661674e-18                 1.0
 5714.999999999463 3.0941942533512287e-16   4.64459679485155e-18                 1.0
 5715.699999999463 3.0468873776510115e-16  4.979319699899835e-18                 1.0
 5716.399999999463  3.071146845347095e-16 4.9258951897820244e-18                 1.0
 5717.099999999463 3.0968056131516404e-16   4.69266773197044e-18                 1.0
 5717.799999999463 3.0900245522146244e-16  5.126151043078389e-18                 1.0
5718.4999999994625  3.117314306031512e-16 4.7426251549539345e-18                 1.0
 5719.199999999462  3.146847693605006e-16  4.954327791422425e-18                 1.0
 5719.899999999462 3.1757871506441055e-16  5.228180202615384e-18                 1.0
 5720.599999999462  3.182815893102534e-16  4.675090619739025e-18                 1.0
 5721.299999999462 3.1761884604205664e-16  5.021575122410947e-18                 1.0
 5721.999999999462  3.145616342300408e-16 4.9123360476636036e-18                 1.0
 5722.699999999461 3.1161284047006223e-16   4.70372633968069e-18                 1.0
 5723.399999999461  3.088612148190787e-16  5.134309534660896e-18                 1.0
 5724.099999999461  3.159541134348919e-16  4.737401151860117e-18                 1.0
 5724.799999999461  3.187230590781333e-16  4.970811217931302e-18                 1.0
 5725.499999999461 3.2106943417507283e-16 5.2007499144207034e-18                 1.0
5726.1999999994605 3.1428467187934983e-16  4.643307327510583e-18                 1.0
  5726.89999999946 3.0640868161599357e-16  4.995082659623247e-18                 1.0
  5727.59999999946 3.0292812309470056e-16   4.86546389729661e-18                 1.0
  5728.29999999946  3.083655876274102e-16  4.697584706211847e-18                 1.0
  5728.99999999946  3.204939887934966e-16  5.157350686021641e-18                 1.0
  5729.69999999946  3.192030526766702e-16 4.7059570513018075e-18                 1.0
 5730.399999999459  3.183834137422435e-16  4.934641007201141e-18                 1.0
 5731.099999999459  3.076645216688818e-16  5.126810144270229e-18                 1.0
 5731.799999999459  3.118581982396846e-16 4.6083265833887034e-18                 1.0
 5732.499999999459 3.1459136516681854e-16  5.000912685188704e-18                 1.0
 5733.199999999459 3.0761552664429085e-16  4.841312244573047e-18                 1.0
5733.8999999994585 3.0725048017526027e-16  4.699210110890409e-18                 1.0
 5734.599999999458   3.08587184424976e-16   5.15106741852675e-18                 1.0
 5735.299999999458 3.0612910395256954e-16  4.685969557626636e-18                 1.0
 5735.999999999458  3.037153926867215e-16  4.903411135446632e-18                 1.0
 5736.699999999458  3.128755076996667e-16  5.092374353683041e-18                 1.0
 5737.399999999458 3.1211026613871535e-16  4.604153502647461e-18                 1.0
 5738.099999999457 3.1114327696444876e-16  4.985770011028522e-18                 1.0
 5738.799999999457 3.0767568041927345e-16  4.796362172418081e-18                 1.0
 5739.499999999457  3.079640238998435e-16  4.701917450538544e-18                 1.0
 5740.199999999457 3.1371581603782093e-16  5.129447299028442e-18                 1.0
 5740.899999999457  3.102323881767089e-16  4.654237674819748e-18                 1.0
5741.5999999994565 3.1050242388166983e-16  4.906075146826954e-18                 1.0
 5742.299999999456 3.1567949723231817e-16  5.076687746517198e-18                 1.0
 5742.999999999456  3.138864786089509e-16  4.603329361384952e-18                 1.0
 5743.699999999456  3.120049625514891e-16  4.995363535534539e-18                 1.0
 5744.399999999456 3.0765612180876464e-16  4.789818444239414e-18                 1.0
 5745.099999999456  3.089886000393547e-16  4.720744000432828e-18                 1.0
 5745.799999999455 3.1351447655635563e-16  5.151072791390288e-18                 1.0
 5746.499999999455  3.165271411545071e-16 4.6662266994504475e-18                 1.0
 5747.199999999455  3.152840956859107e-16  4.892772555125792e-18                 1.0
 5747.899999999455 3.0740811973667245e-16  5.023055581369221e-18                 1.0
 5748.599999999455 3.0893640852629473e-16  4.578010349473869e-18                 1.0
5749.2999999994545  3.122980806662984e-16  4.986983930283098e-18                 1.0
 5749.999999999454 3.1452578414296724e-16  4.769565183907613e-18                 1.0
 5750.699999999454 3.1115639634011535e-16  4.706004077976589e-18                 1.0
 5751.399999999454 3.0675810044558234e-16  5.093692452280901e-18                 1.0
 5752.099999999454  3.219317598386983e-16  4.655898277649504e-18                 1.0
 5752.799999999454  3.303132451212096e-16  4.920573582999803e-18                 1.0
 5753.499999999453 3.2505220821021544e-16 5.0288372930585555e-18                 1.0
 5754.199999999453 3.2527622425768694e-16  4.619807494674681e-18                 1.0
 5754.899999999453  3.248140018177137e-16 5.0351499406631944e-18                 1.0
 5755.599999999453 3.2854489827752667e-16  4.803376943030619e-18                 1.0
 5756.299999999453  3.280829196560854e-16  4.789807050442179e-18                 1.0
5756.9999999994525 3.1893493985123453e-16 5.1472985400521694e-18                 1.0
 5757.699999999452  3.279968789789499e-16 4.6590338016981794e-18                 1.0
 5758.399999999452 3.2516314871189527e-16   4.89653005515613e-18                 1.0
 5759.099999999452  3.060476784141474e-16  4.964661994139579e-18                 1.0
 5759.799999999452 3.0697300231223063e-16   4.57716125918174e-18                 1.0
 5760.499999999452 3.0648877178939563e-16   4.96758203381817e-18                 1.0
 5761.199999999451  3.082205358212619e-16  4.686419959334467e-18                 1.0
 5761.899999999451  3.022059793858553e-16  4.681297118533569e-18                 1.0
 5762.599999999451  2.979908757210776e-16  5.052970715895222e-18                 1.0
 5763.299999999451 2.9668462348151654e-16  4.537219086247365e-18                 1.0
 5763.999999999451   2.91440191390854e-16 4.7410410719944796e-18                 1.0
5764.6999999994505  3.086751384617064e-16   4.89786955083425e-18                 1.0
  5765.39999999945 3.0977055822345004e-16 4.5439110686868125e-18                 1.0
  5766.09999999945 3.1136681045922774e-16  4.993141634943647e-18                 1.0
  5766.79999999945   3.07097316672898e-16  4.718132501449697e-18                 1.0
  5767.49999999945  2.972697476281634e-16  4.756937573166328e-18                 1.0
  5768.19999999945 2.8863621535426854e-16  5.038204405528139e-18                 1.0
 5768.899999999449 2.9606049553817154e-16   4.55113280897478e-18                 1.0
 5769.599999999449 2.9220964636738865e-16  4.778734357498223e-18                 1.0
 5770.299999999449 3.0800854382327366e-16    4.8890855418045e-18                 1.0
 5770.999999999449  3.057929206895162e-16    4.5468193172562e-18                 1.0
 5771.699999999449  3.014659539551784e-16 4.9866831761330654e-18                 1.0
5772.3999999994485  2.995457521285353e-16  4.639833899225808e-18                 1.0
 5773.099999999448 2.9703632661688916e-16  4.722454963523214e-18                 1.0
 5773.799999999448 2.8551503358519587e-16  4.979270020692697e-18                 1.0
 5774.499999999448  2.912102194572533e-16  4.473027669553068e-18                 1.0
 5775.199999999448 3.0291882981524016e-16  4.796800696132478e-18                 1.0
 5775.899999999448   3.00839414183128e-16  4.797494095088274e-18                 1.0
 5776.599999999447 2.9938792490370404e-16 4.5051749161624295e-18                 1.0
 5777.299999999447 2.9003296072185694e-16  4.867433106406184e-18                 1.0
 5777.999999999447 2.8942290866530064e-16  4.530133470918763e-18                 1.0
 5778.699999999447  2.908120110967587e-16 4.6556938756809344e-18                 1.0
 5779.399999999447 2.9023141702924694e-16 4.9824425056461385e-18                 1.0
5780.0999999994465 2.8760474989479136e-16 4.4440558000000015e-18                 1.0
